CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFMScore,Customer_Segmentation,CompanyName,ContactName,ContactTitle,Address,City,Country,Phone,OrderID,EmployeeID,OrderDate,RequiredDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipCountry,ProductID,UnitPrice_x,Quantity,Discount,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,recentpurchasedate,TotalSales
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10396,1,1996-12-27 00:00:00,1997-01-10 00:00:00,3,"135,35",Frankenversand,Berliner Platz 43,Monchen,Germany,71,17.2,60,0.0,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,False,1996-12-27,1032.0000457763672
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,11012,1,1998-04-09 00:00:00,1998-04-23 00:00:00,3,"242,95",Frankenversand,Berliner Platz 43,Monchen,Germany,71,21.5,60,0.05,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,False,1998-04-09,1287.0000457763672
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10717,1,1997-10-24 00:00:00,1997-11-21 00:00:00,2,"59,25",Frankenversand,Berliner Platz 43,Monchen,Germany,69,36.0,25,0.05,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,False,1997-10-24,898.7500190734863
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10623,8,1997-08-07 00:00:00,1997-09-04 00:00:00,2,"97,18",Frankenversand,Berliner Platz 43,Monchen,Germany,14,23.25,21,0.0,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,False,1997-08-07,488.25
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10675,5,1997-09-19 00:00:00,1997-10-17 00:00:00,2,"31,85",Frankenversand,Berliner Platz 43,Monchen,Germany,14,23.25,30,0.0,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,False,1997-09-19,697.5
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10623,8,1997-08-07 00:00:00,1997-09-04 00:00:00,2,"97,18",Frankenversand,Berliner Platz 43,Monchen,Germany,24,4.5,3,0.0,Guarano Fantostica,10,1,12 - 355 ml cans,4.5,20,0,0,True,1997-08-07,13.5
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,11012,1,1998-04-09 00:00:00,1998-04-23 00:00:00,3,"242,95",Frankenversand,Berliner Platz 43,Monchen,Germany,60,34.0,36,0.05,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,False,1998-04-09,1222.2000274658203
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10653,1,1997-09-02 00:00:00,1997-09-30 00:00:00,1,"93,25",Frankenversand,Berliner Platz 43,Monchen,Germany,60,34.0,20,0.1,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,False,1997-09-02,678.0000305175781
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10670,4,1997-09-16 00:00:00,1997-10-14 00:00:00,1,"203,48",Frankenversand,Berliner Platz 43,Monchen,Germany,75,7.75,25,0.0,Rhonbrou Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,False,1997-09-16,193.75
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10337,4,1996-10-24 00:00:00,1996-11-21 00:00:00,3,"108,26",Frankenversand,Berliner Platz 43,Monchen,Germany,26,24.9,24,0.0,Gumbor Gummiborchen,11,3,100 - 250 g bags,31.23,15,0,0,False,1996-10-24,597.5999908447266
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10675,5,1997-09-19 00:00:00,1997-10-17 00:00:00,2,"31,85",Frankenversand,Berliner Platz 43,Monchen,Germany,53,32.8,10,0.0,Perth Pasties,24,6,48 pieces,32.8,0,0,0,True,1997-09-19,327.99999237060547
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10267,4,1996-07-29 00:00:00,1996-08-26 00:00:00,1,"208,58",Frankenversand,Berliner Platz 43,Monchen,Germany,40,14.7,50,0.0,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,False,1996-07-29,734.9999904632568
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10929,6,1998-03-05 00:00:00,1998-04-02 00:00:00,1,"33,93",Frankenversand,Berliner Platz 43,Monchen,Germany,75,7.75,49,0.0,Rhonbrou Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,False,1998-03-05,379.75
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10337,4,1996-10-24 00:00:00,1996-11-21 00:00:00,3,"108,26",Frankenversand,Berliner Platz 43,Monchen,Germany,72,27.8,25,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,False,1996-10-24,694.9999809265137
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,11012,1,1998-04-09 00:00:00,1998-04-23 00:00:00,3,"242,95",Frankenversand,Berliner Platz 43,Monchen,Germany,19,9.2,50,0.05,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,False,1998-04-09,457.4999809265137
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10623,8,1997-08-07 00:00:00,1997-09-04 00:00:00,2,"97,18",Frankenversand,Berliner Platz 43,Monchen,Germany,19,9.2,15,0.1,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,False,1997-08-07,136.49999141693115
FRANK,27,48,28620.10985660553,2,4,4,244,Loyal Customers,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,Monchen,Germany,089-0877310,10396,1,1996-12-27 00:00:00,1997-01-10 00:00:00,3,"135,35",Frankenversand,Berliner Platz 43,Monchen,Germany,72,27.8,21,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,False,1996-12-27,583.7999839782715
FRANR,43,6,3172.1600036621094,2,1,1,211,Low Value Customers,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,France,40.32.21.21,10860,3,1998-01-29 00:00:00,1998-02-26 00:00:00,3,"19,26",France restauration,"54, rue Royale",Nantes,France,76,18.0,20,0.0,Lakkalikori,23,1,500 ml,18.0,57,0,20,False,1998-01-29,360.0
FRANR,43,6,3172.1600036621094,2,1,1,211,Low Value Customers,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,France,40.32.21.21,10860,3,1998-01-29 00:00:00,1998-02-26 00:00:00,3,"19,26",France restauration,"54, rue Royale",Nantes,France,51,53.0,3,0.0,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,False,1998-01-29,159.0
FRANR,43,6,3172.1600036621094,2,1,1,211,Low Value Customers,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,France,40.32.21.21,10671,1,1997-09-17 00:00:00,1997-10-15 00:00:00,1,"30,34",France restauration,"54, rue Royale",Nantes,France,16,17.45,10,0.0,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,False,1997-09-17,174.50000762939453
FRANR,43,6,3172.1600036621094,2,1,1,211,Low Value Customers,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,France,40.32.21.21,10971,2,1998-03-24 00:00:00,1998-04-21 00:00:00,2,"121,82",France restauration,"54, rue Royale",Nantes,France,29,123.79,14,0.0,Thoringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,True,1998-03-24,1733.0600128173828
FRANR,43,6,3172.1600036621094,2,1,1,211,Low Value Customers,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,France,40.32.21.21,10671,1,1997-09-17 00:00:00,1997-10-15 00:00:00,1,"30,34",France restauration,"54, rue Royale",Nantes,France,62,49.3,10,0.0,Tarte au sucre,29,3,48 pies,49.3,17,0,0,False,1997-09-17,492.99999237060547
FRANR,43,6,3172.1600036621094,2,1,1,211,Low Value Customers,France restauration,Carine Schmitt,Marketing Manager,"54, rue Royale",Nantes,France,40.32.21.21,10671,1,1997-09-17 00:00:00,1997-10-15 00:00:00,1,"30,34",France restauration,"54, rue Royale",Nantes,France,65,21.05,12,0.0,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,False,1997-09-17,252.59999084472656
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,11026,4,1998-04-15 00:00:00,1998-05-13 00:00:00,1,"47,09",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,51,53.0,10,0.0,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,False,1998-04-15,530.0
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,10753,3,1997-11-25 00:00:00,1997-12-23 00:00:00,1,"7,7",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,74,10.0,5,0.0,Longlife Tofu,4,7,5 kg pkg.,10.0,4,20,5,False,1997-11-25,50.0
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,11026,4,1998-04-15 00:00:00,1998-05-13 00:00:00,1,"47,09",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,18,62.5,8,0.0,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,False,1998-04-15,500.0
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,10710,1,1997-10-20 00:00:00,1997-11-17 00:00:00,1,"4,98",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,47,9.5,5,0.0,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,False,1997-10-20,47.5
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,10753,3,1997-11-25 00:00:00,1997-12-23 00:00:00,1,"7,7",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,45,9.5,4,0.0,Rogede sild,21,8,1k pkg.,9.5,5,70,15,False,1997-11-25,38.0
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,10807,4,1997-12-31 00:00:00,1998-01-28 00:00:00,1,"1,36",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,40,18.4,1,0.0,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,False,1997-12-31,18.399999618530273
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,10710,1,1997-10-20 00:00:00,1997-11-17 00:00:00,1,"4,98",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,19,9.2,5,0.0,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,False,1997-10-20,45.999999046325684
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,11060,2,1998-04-30 00:00:00,1998-05-28 00:00:00,2,"10,98",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,60,34.0,4,0.0,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,False,1998-04-30,136.0
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,11060,2,1998-04-30 00:00:00,1998-05-28 00:00:00,2,"10,98",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,77,13.0,10,0.0,Original Frankfurter grone Sooe,12,2,12 boxes,13.0,32,0,15,False,1998-04-30,130.0
FRANS,6,10,1545.6999979019165,4,1,1,411,Low Value Customers,Franchi S.p.A.,Paolo Accorti,Sales Representative,Via Monte Bianco 34,Torino,Italy,011-4988260,10422,2,1997-01-22 00:00:00,1997-02-19 00:00:00,1,"3,02",Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,26,24.9,2,0.0,Gumbor Gummiborchen,11,3,100 - 250 g bags,31.23,15,0,0,False,1997-01-22,49.79999923706055
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10328,4,1996-10-14 00:00:00,1996-11-11 00:00:00,3,"87,03",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,68,10.0,10,0.0,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,False,1996-10-14,100.0
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10664,1,1997-09-10 00:00:00,1997-10-08 00:00:00,3,"1,27",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,65,21.05,15,0.15,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,False,1997-09-10,313.4999942779541
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10464,4,1997-03-04 00:00:00,1997-04-01 00:00:00,2,89,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,4,17.6,16,0.2,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,False,1997-03-04,278.3999938964844
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10551,4,1997-05-28 00:00:00,1997-07-09 00:00:00,3,"72,95",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,16,17.45,40,0.15,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,False,1997-05-28,692.0000457763672
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10664,1,1997-09-10 00:00:00,1997-10-08 00:00:00,3,"1,27",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,10,31.0,24,0.15,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,False,1997-09-10,740.4000091552734
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10352,3,1996-11-12 00:00:00,1996-11-26 00:00:00,3,"1,3",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,54,5.9,20,0.15,Tourtiore,25,6,16 pies,7.45,21,0,10,False,1996-11-12,115.0
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10551,4,1997-05-28 00:00:00,1997-07-09 00:00:00,3,"72,95",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,44,19.45,40,0.0,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,False,1997-05-28,778.0000305175781
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10491,8,1997-03-31 00:00:00,1997-04-28 00:00:00,3,"16,96",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,44,15.5,15,0.15,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,False,1997-03-31,230.2500057220459
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10551,4,1997-05-28 00:00:00,1997-07-09 00:00:00,3,"72,95",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,35,18.0,20,0.15,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,False,1997-05-28,357.00000762939453
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10328,4,1996-10-14 00:00:00,1996-11-11 00:00:00,3,"87,03",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,65,16.8,40,0.0,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,False,1996-10-14,671.9999694824219
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10464,4,1997-03-04 00:00:00,1997-04-01 00:00:00,2,89,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,56,30.4,30,0.2,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,False,1997-03-04,905.9999656677246
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10352,3,1996-11-12 00:00:00,1996-11-26 00:00:00,3,"1,3",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,24,3.6,10,0.0,Guarano Fantostica,10,1,12 - 355 ml cans,4.5,20,0,0,True,1996-11-12,35.999999046325684
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10604,1,1997-07-18 00:00:00,1997-08-15 00:00:00,1,"7,46",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,48,12.75,6,0.1,Chocolade,22,3,10 pkgs.,12.75,15,70,25,False,1997-07-18,75.89999771118164
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10464,4,1997-03-04 00:00:00,1997-04-01 00:00:00,2,89,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,43,36.8,3,0.0,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,False,1997-03-04,110.39999771118164
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10963,9,1998-03-19 00:00:00,1998-04-16 00:00:00,3,"2,7",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,60,34.0,2,0.15,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,False,1998-03-19,67.69999694824219
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10464,4,1997-03-04 00:00:00,1997-04-01 00:00:00,2,89,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,60,27.2,20,0.0,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,False,1997-03-04,544.0000152587891
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10491,8,1997-03-31 00:00:00,1997-04-28 00:00:00,3,"16,96",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,77,10.4,7,0.15,Original Frankfurter grone Sooe,12,2,12 boxes,13.0,32,0,15,False,1997-03-31,71.75
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10328,4,1996-10-14 00:00:00,1996-11-11 00:00:00,3,"87,03",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,59,44.0,9,0.0,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,False,1996-10-14,396.0
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10604,1,1997-07-18 00:00:00,1997-08-15 00:00:00,1,"7,46",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,76,18.0,10,0.1,Lakkalikori,23,1,500 ml,18.0,57,0,20,False,1997-07-18,178.99999618530273
FURIB,48,20,7117.50000667572,2,2,2,222,Silver Customers,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Jardim das rosas n. 32,Lisboa,Portugal,(1) 354-2534,10664,1,1997-09-10 00:00:00,1997-10-08 00:00:00,3,"1,27",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,56,38.0,12,0.15,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,False,1997-09-10,454.1999816894531
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10366,8,1996-11-28 00:00:00,1997-01-09 00:00:00,2,"10,14",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,65,16.8,5,0.0,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,False,1996-11-28,83.99999618530273
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10887,8,1998-02-13 00:00:00,1998-03-13 00:00:00,3,"1,25",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,25,14.0,5,0.0,NuNuCa Nuo-Nougat-Creme,11,3,20 - 450 g glasses,14.0,76,0,30,False,1998-02-13,70.0
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10426,4,1997-01-27 00:00:00,1997-02-24 00:00:00,1,"18,69",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,64,26.6,7,0.0,Wimmers gute Semmelknodel,12,5,20 bags x 4 pieces,33.25,22,80,30,False,1997-01-27,186.2000026702881
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10568,3,1997-06-13 00:00:00,1997-07-11 00:00:00,3,"6,54",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,10,31.0,5,0.0,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,False,1997-06-13,155.0
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10426,4,1997-01-27 00:00:00,1997-02-24 00:00:00,1,"18,69",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,56,30.4,5,0.0,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,False,1997-01-27,151.99999809265137
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10366,8,1996-11-28 00:00:00,1997-01-09 00:00:00,2,"10,14",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,77,10.4,5,0.0,Original Frankfurter grone Sooe,12,2,12 boxes,13.0,32,0,15,False,1996-11-28,51.99999809265137
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10928,1,1998-03-05 00:00:00,1998-04-02 00:00:00,1,"1,36",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,76,18.0,5,0.0,Lakkalikori,23,1,500 ml,18.0,57,0,20,False,1998-03-05,90.0
GALED,62,8,836.6999950408936,1,1,1,111,Low Value Customers,Galeroa del gastronomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluoa, 23",Barcelona,Spain,(93) 203 4560,10928,1,1998-03-05 00:00:00,1998-04-02 00:00:00,1,"1,36",Galeroa del gastronomo,"Rambla de Cataluoa, 23",Barcelona,Spain,47,9.5,5,0.0,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,False,1998-03-05,47.5
